"Index","Name","Url","FinalGrade","FunctionalClass","ResultTiles","TestedCategory","NetworkClass1","Status1","NetworkClass2","Status2","FinalUrl","Error"
"106","菠萝动漫","http://www.boluodm.com","部分可用","NoResultsOrError","0","连载","Blocked","","Blocked","","http://www.boluodm.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"107","特漫网","https://www.17te.com","失效","NoResultsOrError","0","连载","Dead","","Dead","","https://www.17te.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"108","云漫画","http://manhua10.yueriji.com","部分可用","NoResultsOrError","0","排行榜","Blocked","","Blocked","","http://manhua10.yueriji.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"109","好好漫画","https://www.haohao25.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://www.haohao25.com/",""
"110","笔趣漫画","https://biqug.org","失效","SkippedNetwork","0","连载","Dead","","Dead","","https://biqug.org","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"111","笔趣阁漫画","https://www.23biquge.com","部分可用","NoResultsOrError","0","新更","Reachable","200","Reachable","200","https://www.23biquge.com/",""
"112","61漫画","https://www.m7478.cn","失效","NoResultsOrError","0","人气","Dead","","Dead","","https://www.m7478.cn","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: Authentication failed because the remote party sent a TLS alert: 'InternalError'.
 ---> System.ComponentModel.Win32Exception (0x80090326): 接收到的消息异常，或"
"113","亲亲漫画","http://m.acgwd.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","http://m.acgwd.com/",""
"114","漫画园漫画","https://m.magayuan.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://m.magayuan.com/vpn/zh/",""
"115","顶漫画","https://www.dingmanhua.com","部分可用","NoResultsOrError","0","最新","Reachable","200","Reachable","200","https://www.dingmanhua.com/",""
"116","可漫画","https://www.dmanhua.com","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.dmanhua.com/",""
"117","大魔兔","http://www.damotu.com","可用","BrowseWorks","20","新番连载","Reachable","200","Reachable","200","http://www.damotu.com/",""
"118","漫画看（PC）","https://www.mhkan.com","部分可用","SkippedNetwork","0","最新发布","Reachable","200","Reachable","200","https://www.mhkan.com/",""
"119","MOXI动漫","http://www.moxidongman.com","失效","SkippedNetwork","0","最新更新","Dead","","Dead","","http://www.moxidongman.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.
 ---> System.TimeoutException: The operation was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: The operation was canceled.
 ---> System.IO"
"120","暴走漫画","http://baozoumanhua.com","部分可用","SkippedNetwork","0","全部","Blocked","","Blocked","","http://baozoumanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"121","动漫星空","http://acg.gamersky.com","可用","BrowseWorks","6","最新热门","Reachable","200","Reachable","200","http://acg.gamersky.com/",""
"122","90漫画","http://wap.90mh.org","部分可用","NoResultsOrError","0","最新更新","Reachable","200","Reachable","200","http://wap.90mh.org/",""
"123","90漫画（PC）","http://www.90mh.org","部分可用","NoResultsOrError","0","最新更新","Reachable","200","Reachable","200","http://www.90mh.org/",""
"124","笨狗漫画","http://m.bengou.co","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","http://m.bengou.co/",""
"125","漫画大全","http://m.yueman1.cc","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","http://m.yueman1.cc/",""
"126","晴天漫画","https://m.zxmh.net","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.zxmh.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"127","CC漫画","http://m.ccdmb.com","部分可用","NoResultsOrError","0","最新更新","Blocked","200","Blocked","200","https://www.hugedomains.com/domain_profile.cfm?d=ccdmb.com",""
"128","CC漫画（PC）","http://www.ccdmb.com","部分可用","NoResultsOrError","0","最新更新","Blocked","200","Blocked","200","https://www.hugedomains.com/domain_profile.cfm?d=ccdmb.com",""
"129","CC漫画网","http://www.ccmh16.com","失效","SkippedNetwork","0","最新更新","Dead","503","Dead","503","http://www.ccmh16.com/",""
"130","CCC追漫台","https://creative-comic.tw","可用","BrowseWorks","20","最新","Reachable","200","Reachable","200","https://www.creative-comic.tw/",""
"131","漫画皮","http://www.manhuapi.cc","可用","BrowseWorks","20","更新","Blocked","200","Blocked","200","https://www.manhuapi.cc/",""
"132","漫画皮网","http://www.amanhuapi.net","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","http://www.amanhuapi.net/",""
"133","皮皮漫画","https://www.pipimanhua.com","部分可用","NoResultsOrError","0","完本","Reachable","200","Reachable","200","https://www.pipimanhua.com/",""
"134","沐沐漫画","https://www.talkmanhua.com","可用","BrowseWorks","4","全部漫画","Reachable","200","Dead","","https://www.talkmanhua.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.""
 ---> System.Threading.Tasks.TaskCanceledException: The request was canceled due to the configured HttpClient.Timeout of 12 seconds elapsing.
 ---> System.TimeoutException: A task was canceled.
 ---> System.Threading.Tasks.TaskCanceledException: A task was canceled.
   at System.Threading.Tasks."
"135","X18漫画（PC）","https://www.x18mh.com","失效","SkippedNetwork","0","全部漫画","Dead","","Dead","","https://www.x18mh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"136","七七漫画屋","https://m.0373xx.com","可用","BrowseWorks","18","更新","Reachable","200","Reachable","200","https://m.0373xx.com/",""
"137","精品漫画","https://m.bjzf.org","可用","BrowseWorks","18","更新","Reachable","200","Reachable","200","https://m.bjzf.org/",""
"138","七七漫画","https://qiim.cc","可用","BrowseWorks","10","连载中","Reachable","200","Reachable","200","https://hqqh.cc/",""
"139","7漫画","https://m.7stary.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.7stary.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"140","7漫画网","https://m.mom7.net","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.mom7.net","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"141","360漫画","https://www.360mh.cc","可用","BrowseWorks","20","更新","Reachable","200","Reachable","200","https://www.360mh.cc/",""
"142","奇葩漫画","http://www.qipamh.com","可用","BrowseWorks","12","全部","Reachable","200","Reachable","200","http://www.qipamh.com/",""
"143","纸盒漫画","https://www.yi40.com","可用","BrowseWorks","20","首页","Reachable","200","Reachable","200","https://www.yi40.com/",""
"144","酷米漫画","https://n.kimlulu.com","失效","NoResultsOrError","0","更新","Dead","","Dead","","https://n.kimlulu.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"145","雪梨漫画","https://m.nxueli.com","部分可用","NoResultsOrError","0","排行","Reachable","200","Reachable","200","https://m.nxueli.com/",""
"146","369漫画","https://m.369manhua.com","部分可用","NoResultsOrError","0","排行","Reachable","200","Reachable","200","https://m.369manhua.com/",""
"147","漫画123","https://m.otzyx.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.otzyx.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch, RemoteCertificateChainErrors
   at System.Net"
"148","风之漫画","https://m.fengmh.com","部分可用","NoResultsOrError","0","更新","Dead","","Blocked","","https://m.fengmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""An error occurred while sending the request.""
 ---> System.Net.Http.HttpRequestException: An error occurred while sending the request.
 ---> System.Net.Http.HttpIOException: The response ended prematurely. (ResponseEnded)
   at System.Net.Http.HttpConnection.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack tr"
"149","世纪漫画","https://m.manhua111.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.manhua111.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"150","憨憨的漫画","http://m.hhdmh.net","失效","NoResultsOrError","0","更新","Dead","503","Dead","503","http://m.hhdmh.net/",""
"151","乙女漫画M","https://m.yinvmh.com","部分可用","NoResultsOrError","0","最新更新","Reachable","200","Reachable","200","https://m.yinvmh.com/",""
"152","腐漫画（APP）","http://app.fmmhua.com","部分可用","NoResultsOrError","0","最热","Reachable","200","Reachable","200","http://app.fmmhua.com/",""
"153","GAYRB漫画","https://gaygg.cc","部分可用","SkippedNetwork","0","排行","Reachable","200","Reachable","200","https://gaygg.cc/",""
"154","漫画天堂","http://www.manhuatt.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","http://www.manhuatt.com/",""
"155","漫画吧","https://m.dmhua8.com","失效","SkippedNetwork","0","排行","Dead","","Dead","","https://m.dmhua8.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid according to the validation procedure: RemoteCertificateNameMismatch, RemoteCertificateChainErrors
   at System.Net"
"156","漫画吧网","https://www.manhuaba.com","可用","BrowseWorks","20","国产漫画","Reachable","200","Reachable","200","https://www.manhuaba.com/",""
"157","漫画淘","https://www.manhuatao.com","失效","SkippedNetwork","0","全部","Dead","","Dead","","https://www.manhuatao.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"158","美女漫画","http://mm2.shazi8.com","部分可用","NoResultsOrError","0","推荐","Reachable","200","Reachable","200","http://mm2.shazi8.com/",""
"159","飞卢漫画","https://mh.faloo.com","部分可用","NoResultsOrError","0","少年漫画","Blocked","403","Blocked","403","https://mh.faloo.com/",""
"160","爱看漫画","https://m.ikmhua.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://m.ikmhua.com/",""
"161","MYCOMIC","https://mycomic.com","可用","BrowseWorks","20","最新上架","Blocked","403","Blocked","403","https://mycomic.com/",""
"162","爱看漫（APP）","https://ymcdnyfqdapp.ikmmh.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://ymcdnyfqdapp.ikmmh.com/",""
"163","超爱看漫","https://tmsmh.com","部分可用","NoResultsOrError","0","全部","Reachable","200","Reachable","200","https://tmsmh.com/",""
"164","雪儿漫画","https://m.xuermh.com","部分可用","NoResultsOrError","0","更新","Reachable","200","Reachable","200","https://m.xuermh.com/",""
"165","雪之漫画","https://m.xuemh.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.xuemh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"166","叮当漫画","https://m.dingdangmh.com","失效","SkippedNetwork","0","更新","Dead","","Dead","","https://m.dingdangmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"167","恋爱漫画","https://m.lianaimh.com","失效","SkippedNetwork","0","人气排行","Dead","504","Dead","504","https://m.lianaimh.com/",""
"168","二狗漫画","https://m.zsc2.com","失效","NoResultsOrError","0","人气排行","Dead","","Dead","","https://m.zsc2.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"169","85漫画","https://m.888sns.com","部分可用","SkippedNetwork","0","更新","Reachable","200","Reachable","200","https://m.888sns.com/",""
"170","壹壹漫画","https://m.11dmh.com","失效","NoResultsOrError","0","更新","Dead","","Dead","","https://m.11dmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"171","163漫画","https://m.163dmh.com","失效","NoResultsOrError","0","更新","Dead","","Dead","","https://m.163dmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.Security.Authentication.AuthenticationException: The remote certificate is invalid because of errors in the certificate chain: NotTimeValid
   at System.Net.Security.SslStream.CompleteHandshake(SslA"
"172","品悦漫画","https://m.pinmh.com","失效","NoResultsOrError","0","人气排行","Dead","","Dead","","https://m.pinmh.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
"173","风车漫画","https://m.qyy158.com","失效","SkippedNetwork","0","全部漫画","Dead","","Dead","","https://m.qyy158.com","System.Management.Automation.MethodInvocationException: Exception calling ""GetResult"" with ""0"" argument(s): ""The SSL connection could not be established, see inner exception.""
 ---> System.Net.Http.HttpRequestException: The SSL connection could not be established, see inner exception.
 ---> System.IO.IOException: Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveHandshakeFrameAsync[TIOAdapter](CancellationToken cancellationToken)
   a"
